NH,F,1920,Mary,156
NH,F,1920,Dorothy,136
NH,F,1920,Helen,120
NH,F,1920,Rita,110
NH,F,1920,Ruth,102
NH,F,1920,Barbara,99
NH,F,1920,Irene,83
NH,F,1920,Florence,78
NH,F,1920,Doris,73
NH,F,1920,Elizabeth,73
NH,F,1921,Mary,182
NH,F,1921,Rita,128
NH,F,1921,Dorothy,126
NH,F,1921,Ruth,109
NH,F,1921,Helen,101
NH,F,1921,Irene,85
NH,F,1921,Margaret,83
NH,F,1921,Doris,80
NH,F,1921,Barbara,76
NH,F,1921,Alice,74
NH,F,1922,Mary,171
NH,F,1922,Dorothy,123
NH,F,1922,Rita,111
NH,F,1922,Doris,99
NH,F,1922,Barbara,93
NH,F,1922,Ruth,90
NH,F,1922,Irene,87
NH,F,1922,Helen,81
NH,F,1922,Virginia,77
NH,F,1922,Margaret,66
NH,F,1923,Mary,148
NH,F,1923,Dorothy,122
NH,F,1923,Doris,91
NH,F,1923,Rita,91
NH,F,1923,Barbara,81
NH,F,1923,Helen,81
NH,F,1923,Pauline,81
NH,F,1923,Ruth,81
NH,F,1923,Irene,80
NH,F,1923,Margaret,76
NH,F,1924,Mary,167
NH,F,1924,Dorothy,137
NH,F,1924,Rita,109
NH,F,1924,Ruth,104
NH,F,1924,Helen,101
NH,F,1924,Doris,99
NH,F,1924,Barbara,96
NH,F,1924,Pauline,89
NH,F,1924,Virginia,77
NH,F,1924,Margaret,72
NH,F,1925,Mary,154
NH,F,1925,Dorothy,118
NH,F,1925,Rita,103
NH,F,1925,Barbara,95
NH,F,1925,Helen,85
NH,F,1925,Irene,84
NH,F,1925,Pauline,84
NH,F,1925,Virginia,82
NH,F,1925,Ruth,79
NH,F,1925,Doris,74
NH,F,1926,Mary,137
NH,F,1926,Theresa,107
NH,F,1926,Rita,105
NH,F,1926,Barbara,102
NH,F,1926,Dorothy,98
NH,F,1926,Ruth,96
NH,F,1926,Pauline,92
NH,F,1926,Helen,88
NH,F,1926,Doris,84
NH,F,1926,Irene,69
NH,F,1927,Mary,136
NH,F,1927,Theresa,119
NH,F,1927,Barbara,106
NH,F,1927,Dorothy,106
NH,F,1927,Doris,87
NH,F,1927,Pauline,79
NH,F,1927,Irene,75
NH,F,1927,Ruth,72
NH,F,1927,Rita,70
NH,F,1927,Helen,63
NH,F,1928,Mary,151
NH,F,1928,Theresa,115
NH,F,1928,Barbara,110
NH,F,1928,Dorothy,110
NH,F,1928,Doris,89
NH,F,1928,Pauline,80
NH,F,1928,Lorraine,78
NH,F,1928,Helen,77
NH,F,1928,Shirley,76
NH,F,1928,Rita,68
NH,F,1929,Barbara,114
NH,F,1929,Mary,107
NH,F,1929,Dorothy,94
NH,F,1929,Rita,90
NH,F,1929,Theresa,84
NH,F,1929,Doris,82
NH,F,1929,Pauline,79
NH,F,1929,Lorraine,76
NH,F,1929,Patricia,75
NH,F,1929,Elizabeth,65
NH,F,1930,Barbara,132
NH,F,1930,Mary,124
NH,F,1930,Doris,85
NH,F,1930,Rita,82
NH,F,1930,Pauline,80
NH,F,1930,Dorothy,76
NH,F,1930,Theresa,76
NH,F,1930,Patricia,74
NH,F,1930,Joan,68
NH,F,1930,Helen,66
NH,F,1931,Barbara,118
NH,F,1931,Mary,110
NH,F,1931,Lorraine,80
NH,F,1931,Pauline,76
NH,F,1931,Shirley,76
NH,F,1931,Dorothy,67
NH,F,1931,Doris,62
NH,F,1931,Joan,62
NH,F,1931,Patricia,60
NH,F,1931,Theresa,59
NH,F,1932,Barbara,150
NH,F,1932,Mary,124
NH,F,1932,Joan,85
NH,F,1932,Lorraine,84
NH,F,1932,Doris,73
NH,F,1932,Pauline,73
NH,F,1932,Patricia,70
NH,F,1932,Dorothy,69
NH,F,1932,Shirley,68
NH,F,1932,Rita,62
NH,F,1933,Barbara,119
NH,F,1933,Mary,113
NH,F,1933,Joan,91
NH,F,1933,Patricia,78
NH,F,1933,Lorraine,77
NH,F,1933,Pauline,72
NH,F,1933,Nancy,63
NH,F,1933,Dorothy,62
NH,F,1933,Shirley,62
NH,F,1933,Doris,60
NH,F,1934,Barbara,125
NH,F,1934,Mary,100
NH,F,1934,Joan,92
NH,F,1934,Lorraine,84
NH,F,1934,Patricia,80
NH,F,1934,Shirley,79
NH,F,1934,Pauline,72
NH,F,1934,Dorothy,69
NH,F,1934,Nancy,62
NH,F,1934,Doris,55
NH,F,1935,Shirley,150
NH,F,1935,Patricia,122
NH,F,1935,Barbara,108
NH,F,1935,Mary,96
NH,F,1935,Joan,95
NH,F,1935,Nancy,85
NH,F,1935,Lorraine,78
NH,F,1935,Beverly,63
NH,F,1935,Dorothy,63
NH,F,1935,Pauline,63
NH,F,1936,Shirley,127
NH,F,1936,Nancy,109
NH,F,1936,Patricia,98
NH,F,1936,Mary,90
NH,F,1936,Barbara,87
NH,F,1936,Joan,86
NH,F,1936,Beverly,74
NH,F,1936,Pauline,66
NH,F,1936,Dorothy,61
NH,F,1936,Doris,59
NH,F,1937,Barbara,134
NH,F,1937,Patricia,111
NH,F,1937,Shirley,103
NH,F,1937,Mary,101
NH,F,1937,Nancy,85
NH,F,1937,Beverly,72
NH,F,1937,Joan,67
NH,F,1937,Lorraine,57
NH,F,1937,Carol,55
NH,F,1937,Elizabeth,52
NH,F,1938,Patricia,112
NH,F,1938,Barbara,109
NH,F,1938,Mary,107
NH,F,1938,Nancy,96
NH,F,1938,Joan,75
NH,F,1938,Shirley,74
NH,F,1938,Beverly,68
NH,F,1938,Sandra,68
NH,F,1938,Carol,63
NH,F,1938,Pauline,63
NH,F,1939,Nancy,134
NH,F,1939,Patricia,129
NH,F,1939,Mary,104
NH,F,1939,Barbara,97
NH,F,1939,Judith,91
NH,F,1939,Carol,87
NH,F,1939,Sandra,86
NH,F,1939,Shirley,68
NH,F,1939,Joan,61
NH,F,1939,Beverly,52
NH,F,1940,Patricia,153
NH,F,1940,Nancy,125
NH,F,1940,Mary,112
NH,F,1940,Judith,107
NH,F,1940,Sandra,106
NH,F,1940,Barbara,92
NH,F,1940,Carol,78
NH,F,1940,Joan,75
NH,F,1940,Linda,67
NH,F,1940,Beverly,58
NH,F,1941,Patricia,154
NH,F,1941,Mary,121
NH,F,1941,Sandra,111
NH,F,1941,Judith,110
NH,F,1941,Nancy,107
NH,F,1941,Barbara,99
NH,F,1941,Carol,86
NH,F,1941,Linda,75
NH,F,1941,Pauline,64
NH,F,1941,Beverly,60
NH,F,1942,Sandra,165
NH,F,1942,Patricia,153
NH,F,1942,Carol,138
NH,F,1942,Nancy,121
NH,F,1942,Mary,119
NH,F,1942,Judith,108
NH,F,1942,Barbara,106
NH,F,1942,Linda,89
NH,F,1942,Joan,76
NH,F,1942,Pauline,64
NH,F,1943,Patricia,150
NH,F,1943,Carol,138
NH,F,1943,Sandra,130
NH,F,1943,Barbara,117
NH,F,1943,Mary,116
NH,F,1943,Linda,115
NH,F,1943,Judith,112
NH,F,1943,Nancy,112
NH,F,1943,Susan,87
NH,F,1943,Donna,74
NH,F,1944,Sandra,142
NH,F,1944,Mary,113
NH,F,1944,Carol,111
NH,F,1944,Linda,109
NH,F,1944,Nancy,108
NH,F,1944,Patricia,102
NH,F,1944,Judith,97
NH,F,1944,Barbara,80
NH,F,1944,Susan,76
NH,F,1944,Donna,72
NH,F,1945,Linda,128
NH,F,1945,Mary,125
NH,F,1945,Carol,103
NH,F,1945,Judith,98
NH,F,1945,Barbara,97
NH,F,1945,Patricia,96
NH,F,1945,Nancy,91
NH,F,1945,Sandra,90
NH,F,1945,Susan,84
NH,F,1945,Donna,81
NH,F,1946,Linda,179
NH,F,1946,Sandra,173
NH,F,1946,Carol,162
NH,F,1946,Susan,151
NH,F,1946,Patricia,150
NH,F,1946,Mary,146
NH,F,1946,Judith,134
NH,F,1946,Nancy,127
NH,F,1946,Donna,117
NH,F,1946,Barbara,108
NH,F,1947,Linda,437
NH,F,1947,Susan,206
NH,F,1947,Patricia,180
NH,F,1947,Nancy,177
NH,F,1947,Sandra,164
NH,F,1947,Carol,163
NH,F,1947,Mary,162
NH,F,1947,Donna,136
NH,F,1947,Judith,125
NH,F,1947,Barbara,115
NH,F,1948,Linda,377
NH,F,1948,Susan,216
NH,F,1948,Mary,158
NH,F,1948,Patricia,155
NH,F,1948,Nancy,150
