MN,F,1920,Dorothy,889
MN,F,1920,Mary,825
MN,F,1920,Helen,795
MN,F,1920,Margaret,651
MN,F,1920,Ruth,545
MN,F,1920,Lorraine,444
MN,F,1920,Evelyn,442
MN,F,1920,Irene,365
MN,F,1920,Mildred,360
MN,F,1920,Doris,357
MN,F,1921,Dorothy,953
MN,F,1921,Mary,872
MN,F,1921,Helen,685
MN,F,1921,Margaret,675
MN,F,1921,Ruth,547
MN,F,1921,Lorraine,501
MN,F,1921,Evelyn,408
MN,F,1921,Betty,398
MN,F,1921,Doris,397
MN,F,1921,Marjorie,383
MN,F,1922,Dorothy,937
MN,F,1922,Mary,849
MN,F,1922,Helen,657
MN,F,1922,Margaret,616
MN,F,1922,Lorraine,573
MN,F,1922,Betty,481
MN,F,1922,Ruth,476
MN,F,1922,Doris,384
MN,F,1922,Irene,373
MN,F,1922,Mildred,361
MN,F,1923,Dorothy,935
MN,F,1923,Mary,895
MN,F,1923,Helen,630
MN,F,1923,Betty,612
MN,F,1923,Margaret,580
MN,F,1923,Lorraine,555
MN,F,1923,Ruth,484
MN,F,1923,Doris,374
MN,F,1923,Irene,354
MN,F,1923,Evelyn,349
MN,F,1924,Mary,854
MN,F,1924,Dorothy,850
MN,F,1924,Betty,710
MN,F,1924,Helen,554
MN,F,1924,Lorraine,547
MN,F,1924,Margaret,542
MN,F,1924,Ruth,458
MN,F,1924,Shirley,399
MN,F,1924,Doris,361
MN,F,1924,Lois,342
MN,F,1925,Mary,805
MN,F,1925,Dorothy,783
MN,F,1925,Betty,758
MN,F,1925,Helen,546
MN,F,1925,Margaret,546
MN,F,1925,Lorraine,478
MN,F,1925,Shirley,453
MN,F,1925,Ruth,423
MN,F,1925,Lois,382
MN,F,1925,Doris,336
MN,F,1926,Mary,942
MN,F,1926,Betty,727
MN,F,1926,Dorothy,699
MN,F,1926,Shirley,500
MN,F,1926,Lorraine,483
MN,F,1926,Helen,463
MN,F,1926,Lois,429
MN,F,1926,Margaret,399
MN,F,1926,Ruth,388
MN,F,1926,Doris,360
MN,F,1927,Mary,913
MN,F,1927,Betty,808
MN,F,1927,Dorothy,715
MN,F,1927,Shirley,532
MN,F,1927,Helen,447
MN,F,1927,Lois,410
MN,F,1927,Lorraine,402
MN,F,1927,Margaret,393
MN,F,1927,Ruth,388
MN,F,1927,Patricia,368
MN,F,1928,Mary,889
MN,F,1928,Betty,756
MN,F,1928,Dorothy,622
MN,F,1928,Shirley,551
MN,F,1928,Lois,428
MN,F,1928,Patricia,404
MN,F,1928,Helen,397
MN,F,1928,Donna,394
MN,F,1928,Lorraine,379
MN,F,1928,Joyce,376
MN,F,1929,Mary,942
MN,F,1929,Betty,644
MN,F,1929,Dorothy,538
MN,F,1929,Shirley,468
MN,F,1929,Donna,455
MN,F,1929,Lois,443
MN,F,1929,Patricia,406
MN,F,1929,Joyce,362
MN,F,1929,Helen,333
MN,F,1929,Lorraine,331
MN,F,1930,Mary,931
MN,F,1930,Betty,653
MN,F,1930,Dorothy,520
MN,F,1930,Patricia,482
MN,F,1930,Shirley,474
MN,F,1930,Donna,449
MN,F,1930,Joyce,405
MN,F,1930,Lois,382
MN,F,1930,Joan,376
MN,F,1930,Beverly,371
MN,F,1931,Mary,944
MN,F,1931,Betty,647
