AL,F,1920,Mary,2360
AL,F,1920,Annie,965
AL,F,1920,Margaret,511
AL,F,1920,Willie,510
AL,F,1920,Mildred,478
AL,F,1920,Ruby,467
AL,F,1920,Ruth,467
AL,F,1920,Dorothy,460
AL,F,1920,Louise,427
AL,F,1920,Helen,387
AL,F,1921,Mary,2316
AL,F,1921,Annie,957
AL,F,1921,Dorothy,567
AL,F,1921,Willie,514
AL,F,1921,Margaret,489
AL,F,1921,Mildred,488
AL,F,1921,Ruby,468
AL,F,1921,Louise,456
AL,F,1921,Ruth,433
AL,F,1921,Frances,410
AL,F,1922,Mary,2383
AL,F,1922,Annie,1020
AL,F,1922,Dorothy,618
AL,F,1922,Willie,550
AL,F,1922,Margaret,530
AL,F,1922,Ruby,491
AL,F,1922,Mildred,459
AL,F,1922,Louise,421
AL,F,1922,Helen,410
AL,F,1922,Frances,396
AL,F,1923,Mary,2419
AL,F,1923,Annie,952
AL,F,1923,Dorothy,651
AL,F,1923,Willie,543
AL,F,1923,Margaret,516
AL,F,1923,Mildred,499
AL,F,1923,Ruby,478
AL,F,1923,Louise,444
AL,F,1923,Ruth,420
AL,F,1923,Helen,408
AL,F,1924,Mary,2597
AL,F,1924,Annie,1006
AL,F,1924,Dorothy,705
AL,F,1924,Margaret,568
AL,F,1924,Mildred,553
AL,F,1924,Ruby,540
AL,F,1924,Willie,527
AL,F,1924,Ruth,469
AL,F,1924,Helen,455
AL,F,1924,Louise,450
AL,F,1925,Mary,2694
AL,F,1925,Annie,1053
AL,F,1925,Dorothy,755
AL,F,1925,Willie,585
AL,F,1925,Mildred,525
AL,F,1925,Margaret,511
AL,F,1925,Ruby,474
AL,F,1925,Louise,466
AL,F,1925,Helen,445
AL,F,1925,Ruth,429
AL,F,1926,Mary,2533
AL,F,1926,Annie,972
AL,F,1926,Dorothy,839
AL,F,1926,Margaret,576
AL,F,1926,Willie,555
AL,F,1926,Mildred,517
AL,F,1926,Ruby,475
AL,F,1926,Frances,462
AL,F,1926,Louise,445
AL,F,1926,Helen,430
AL,F,1927,Mary,2613
AL,F,1927,Annie,950
AL,F,1927,Dorothy,872
AL,F,1927,Willie,572
AL,F,1927,Betty,561
AL,F,1927,Mildred,549
AL,F,1927,Margaret,517
AL,F,1927,Helen,472
AL,F,1927,Ruby,466
AL,F,1927,Frances,464
AL,F,1928,Mary,2501
AL,F,1928,Annie,934
AL,F,1928,Dorothy,901
AL,F,1928,Betty,762
AL,F,1928,Willie,535
AL,F,1928,Mildred,485
AL,F,1928,Margaret,476
AL,F,1928,Doris,441
AL,F,1928,Ruby,434
AL,F,1928,Helen,421
AL,F,1929,Mary,2341
AL,F,1929,Betty,907
AL,F,1929,Annie,892
AL,F,1929,Dorothy,862
AL,F,1929,Margaret,495
AL,F,1929,Willie,480
AL,F,1929,Helen,437
AL,F,1929,Doris,434
AL,F,1929,Mildred,415
AL,F,1929,Ruby,395
AL,F,1930,Mary,2398
AL,F,1930,Betty,1166
AL,F,1930,Dorothy,864
AL,F,1930,Annie,815
AL,F,1930,Doris,466
AL,F,1930,Willie,466
AL,F,1930,Mildred,421
AL,F,1930,Margaret,419
AL,F,1930,Helen,415
AL,F,1930,Ruby,402
AL,F,1931,Mary,2273
AL,F,1931,Betty,1313
AL,F,1931,Dorothy,787
AL,F,1931,Annie,755
AL,F,1931,Doris,463
AL,F,1931,Martha,418
AL,F,1931,Willie,415
AL,F,1931,Margaret,406
AL,F,1931,Helen,394
AL,F,1931,Ruby,390
AL,F,1932,Mary,2338
AL,F,1932,Betty,1351
AL,F,1932,Annie,806
AL,F,1932,Dorothy,787
AL,F,1932,Margaret,415
AL,F,1932,Martha,404
AL,F,1932,Helen,402
AL,F,1932,Willie,393
AL,F,1932,Doris,388
AL,F,1932,Barbara,354
AL,F,1933,Mary,2108
AL,F,1933,Betty,1254
AL,F,1933,Annie,762
AL,F,1933,Dorothy,732
AL,F,1933,Barbara,416
AL,F,1933,Margaret,407
AL,F,1933,Doris,403
AL,F,1933,Martha,392
AL,F,1933,Helen,366
AL,F,1933,Willie,355
AL,F,1934,Mary,2287
AL,F,1934,Betty,1506
AL,F,1934,Dorothy,832
AL,F,1934,Annie,786
AL,F,1934,Barbara,524
AL,F,1934,Martha,484
AL,F,1934,Doris,422
AL,F,1934,Margaret,412
AL,F,1934,Willie,387
AL,F,1934,Ruby,353
AL,F,1935,Mary,2214
AL,F,1935,Betty,1418
AL,F,1935,Annie,785
AL,F,1935,Dorothy,768
AL,F,1935,Shirley,718
AL,F,1935,Barbara,573
AL,F,1935,Martha,470
AL,F,1935,Doris,402
AL,F,1935,Margaret,368
AL,F,1935,Willie,362
AL,F,1936,Mary,2016
AL,F,1936,Betty,1266
AL,F,1936,Shirley,739
AL,F,1936,Annie,734
AL,F,1936,Dorothy,704
AL,F,1936,Barbara,617
AL,F,1936,Martha,467
AL,F,1936,Margaret,412
AL,F,1936,Doris,346
AL,F,1936,Willie,334
AL,F,1937,Mary,2155
AL,F,1937,Betty,1241
AL,F,1937,Barbara,765
AL,F,1937,Shirley,670
AL,F,1937,Annie,667
AL,F,1937,Dorothy,639
AL,F,1937,Martha,514
AL,F,1937,Margaret,389
AL,F,1937,Doris,345
AL,F,1937,Peggy,344
AL,F,1938,Mary,2191
AL,F,1938,Betty,1241
AL,F,1938,Barbara,801
AL,F,1938,Dorothy,732
AL,F,1938,Annie,731
AL,F,1938,Shirley,628
AL,F,1938,Martha,564
AL,F,1938,Margaret,415
AL,F,1938,Carolyn,382
AL,F,1938,Doris,381
AL,F,1939,Mary,2075
AL,F,1939,Betty,1195
AL,F,1939,Barbara,767
AL,F,1939,Annie,655
AL,F,1939,Dorothy,603
AL,F,1939,Shirley,590
AL,F,1939,Martha,573
AL,F,1939,Patricia,428
AL,F,1939,Carolyn,408
AL,F,1939,Margaret,408
AL,F,1940,Mary,2077
AL,F,1940,Betty,1158
AL,F,1940,Barbara,817
AL,F,1940,Dorothy,662
AL,F,1940,Annie,655
AL,F,1940,Shirley,572
AL,F,1940,Martha,535
AL,F,1940,Patricia,510
AL,F,1940,Margaret,419
AL,F,1940,Carolyn,408
AL,F,1941,Mary,2099
AL,F,1941,Betty,1009
AL,F,1941,Barbara,915
AL,F,1941,Dorothy,659
AL,F,1941,Linda,604
AL,F,1941,Annie,602
AL,F,1941,Patricia,602
AL,F,1941,Martha,561
AL,F,1941,Shirley,530
AL,F,1941,Carolyn,479
AL,F,1942,Mary,2354
AL,F,1942,Betty,1047
AL,F,1942,Barbara,1031
AL,F,1942,Dorothy,772
AL,F,1942,Linda,746
AL,F,1942,Patricia,683
AL,F,1942,Martha,661
AL,F,1942,Carolyn,645
AL,F,1942,Shirley,622
AL,F,1942,Annie,615
AL,F,1943,Mary,2306
AL,F,1943,Betty,1098
AL,F,1943,Barbara,1075
AL,F,1943,Linda,980
AL,F,1943,Patricia,858
AL,F,1943,Dorothy,730
AL,F,1943,Carolyn,697
AL,F,1943,Shirley,655
AL,F,1943,Martha,617
AL,F,1943,Annie,615
AL,F,1944,Mary,2080
AL,F,1944,Linda,1171
AL,F,1944,Barbara,988
AL,F,1944,Betty,965
AL,F,1944,Patricia,756
AL,F,1944,Carolyn,659
AL,F,1944,Dorothy,656
AL,F,1944,Shirley,626
AL,F,1944,Martha,618
AL,F,1944,Annie,568
AL,F,1945,Mary,2081
AL,F,1945,Linda,1168
AL,F,1945,Barbara,976
AL,F,1945,Betty,944
AL,F,1945,Patricia,838
AL,F,1945,Shirley,670
AL,F,1945,Carolyn,633
AL,F,1945,Dorothy,628
AL,F,1945,Annie,590
AL,F,1945,Martha,530
AL,F,1946,Mary,2106
AL,F,1946,Linda,1426
AL,F,1946,Barbara,1046
AL,F,1946,Betty,1045
AL,F,1946,Patricia,958
AL,F,1946,Carolyn,738
AL,F,1946,Shirley,687
AL,F,1946,Brenda,671
AL,F,1946,Sandra,646
AL,F,1946,Dorothy,636
AL,F,1947,Mary,2116
AL,F,1947,Linda,2059
AL,F,1947,Patricia,1209
AL,F,1947,Barbara,1148
AL,F,1947,Betty,959
AL,F,1947,Brenda,869
AL,F,1947,Carolyn,786
AL,F,1947,Sandra,741
AL,F,1947,Shirley,726
AL,F,1947,Judy,700
AL,F,1948,Mary,2074
AL,F,1948,Linda,2046
AL,F,1948,Barbara,1094
AL,F,1948,Patricia,1058
AL,F,1948,Brenda,1004
AL,F,1948,Betty,796
AL,F,1948,Shirley,710
AL,F,1948,Carolyn,685
AL,F,1948,Sandra,649
AL,F,1948,Judy,644
AL,F,1949,Mary,1975
AL,F,1949,Linda,1974
AL,F,1949,Patricia,1090
AL,F,1949,Brenda,1079
